Switch_MaxCycleAvg,5.79
Switch_FirstCycleAvg,5.79
Switch_SustainedCycleAvg,0.63
Open_MaxCycleAvg,2.13
Open_FirstCycleAvg,2.13
Open_SustainedCycleAvg,0.33
Print_MaxCycleAvg,19.79
Print_FirstCycleAvg,19.79
Print_SustainedCycleAvg,15.18
