Switch_MaxCycleAvg,23.93
Switch_FirstCycleAvg,23.93
Switch_SustainedCycleAvg,8.15
Open_MaxCycleAvg,2.63
Open_FirstCycleAvg,2.63
Open_SustainedCycleAvg,0.34
Print_MaxCycleAvg,30.9
Print_FirstCycleAvg,30.9
Print_SustainedCycleAvg,24.06
