Switch_MaxCycleAvg,8.74
Switch_FirstCycleAvg,8.74
Switch_SustainedCycleAvg,2.85
Open_MaxCycleAvg,1.75
Open_FirstCycleAvg,1.75
Open_SustainedCycleAvg,0.31
Print_MaxCycleAvg,9.83
Print_FirstCycleAvg,9.83
Print_SustainedCycleAvg,9.46
