Switch_MaxCycleAvg,4.85
Switch_FirstCycleAvg,4.85
Switch_SustainedCycleAvg,0.54
Open_MaxCycleAvg,1.88
Open_FirstCycleAvg,1.88
Open_SustainedCycleAvg,1.11
Print_MaxCycleAvg,23.36
Print_FirstCycleAvg,23.17
Print_SustainedCycleAvg,21.21
