Switch_MaxCycleAvg,10.59
Switch_FirstCycleAvg,10.59
Switch_SustainedCycleAvg,0.57
Open_MaxCycleAvg,2.38
Open_FirstCycleAvg,2.38
Open_SustainedCycleAvg,0.36
Print_MaxCycleAvg,23.52
Print_FirstCycleAvg,21.59
Print_SustainedCycleAvg,21.89
