Switch_MaxCycleAvg,3.5
Switch_FirstCycleAvg,3.5
Switch_SustainedCycleAvg,0.02
Open_MaxCycleAvg,7.77
Open_FirstCycleAvg,7.77
Open_SustainedCycleAvg,0.31
Print_MaxCycleAvg,14.5
Print_FirstCycleAvg,14.5
Print_SustainedCycleAvg,13.09
