Switch_MaxCycleAvg,3.65
Switch_FirstCycleAvg,3.65
Switch_SustainedCycleAvg,0.04
Open_MaxCycleAvg,7.1
Open_FirstCycleAvg,7.1
Open_SustainedCycleAvg,0.29
Print_MaxCycleAvg,24.3
Print_FirstCycleAvg,23.94
Print_SustainedCycleAvg,23.65
