Switch_MaxCycleAvg,2.56
Switch_FirstCycleAvg,2.56
Switch_SustainedCycleAvg,0.1
Open_MaxCycleAvg,3.04
Open_FirstCycleAvg,3.04
Open_SustainedCycleAvg,0.27
Print_MaxCycleAvg,19.13
Print_FirstCycleAvg,19.13
Print_SustainedCycleAvg,18.72
