Switch_MaxCycleAvg,5.88
Switch_FirstCycleAvg,5.88
Switch_SustainedCycleAvg,0.42
Open_MaxCycleAvg,2.12
Open_FirstCycleAvg,2.12
Open_SustainedCycleAvg,0.37
Print_MaxCycleAvg,20.76
Print_FirstCycleAvg,19.57
Print_SustainedCycleAvg,16.1
