Switch_MaxCycleAvg,8.54
Switch_FirstCycleAvg,8.54
Switch_SustainedCycleAvg,0.78
Open_MaxCycleAvg,3.91
Open_FirstCycleAvg,3.47
Open_SustainedCycleAvg,0.46
Print_MaxCycleAvg,33.7
Print_FirstCycleAvg,30.2
Print_SustainedCycleAvg,27.49
