Switch_MaxCycleAvg,11.42
Switch_FirstCycleAvg,11.42
Switch_SustainedCycleAvg,0.63
Open_MaxCycleAvg,2.36
Open_FirstCycleAvg,2.36
Open_SustainedCycleAvg,0.38
Print_MaxCycleAvg,34.06
Print_FirstCycleAvg,34.06
Print_SustainedCycleAvg,19.08
