Switch_MaxCycleAvg,7.56
Switch_FirstCycleAvg,7.56
Switch_SustainedCycleAvg,0.67
Open_MaxCycleAvg,1.96
Open_FirstCycleAvg,1.96
Open_SustainedCycleAvg,1
Print_MaxCycleAvg,22.41
Print_FirstCycleAvg,20.92
Print_SustainedCycleAvg,21.03
