Switch_MaxCycleAvg,5.6
Switch_FirstCycleAvg,5.6
Switch_SustainedCycleAvg,0.51
Open_MaxCycleAvg,2.79
Open_FirstCycleAvg,2.79
Open_SustainedCycleAvg,0.4
Print_MaxCycleAvg,18.84
Print_FirstCycleAvg,18.84
Print_SustainedCycleAvg,12.89
