Switch_MaxCycleAvg,11.31
Switch_FirstCycleAvg,11.31
Switch_SustainedCycleAvg,0.55
Open_MaxCycleAvg,4.13
Open_FirstCycleAvg,4.13
Open_SustainedCycleAvg,0.38
Print_MaxCycleAvg,38.54
Print_FirstCycleAvg,38.54
Print_SustainedCycleAvg,28.22
