Switch_MaxCycleAvg,5.81
Switch_FirstCycleAvg,5.81
Switch_SustainedCycleAvg,0.62
Open_MaxCycleAvg,2.1
Open_FirstCycleAvg,2.1
Open_SustainedCycleAvg,0.39
Print_MaxCycleAvg,18.7
Print_FirstCycleAvg,18.7
Print_SustainedCycleAvg,16.61
