Switch_MaxCycleAvg,17.27
Switch_FirstCycleAvg,17.27
Switch_SustainedCycleAvg,7.19
Open_MaxCycleAvg,2.01
Open_FirstCycleAvg,2.01
Open_SustainedCycleAvg,0.32
Print_MaxCycleAvg,25.21
Print_FirstCycleAvg,25.21
Print_SustainedCycleAvg,23.26
