Switch_MaxCycleAvg,14.04
Switch_FirstCycleAvg,14.04
Switch_SustainedCycleAvg,0.78
Open_MaxCycleAvg,4.57
Open_FirstCycleAvg,4.57
Open_SustainedCycleAvg,0.42
Print_MaxCycleAvg,37.08
Print_FirstCycleAvg,37.08
Print_SustainedCycleAvg,26.89
